
"34996000-5","Drogowe urządzenia kontrolne, bezpieczeństwa lub sygnalizacyjne"
"34996100-6","Sygnalizatory drogowe"
"34996200-7","Urządzenia kontrolne, bezpieczeństwa lub sygnalizacyjne śródlądowych dróg wodnych"
"34996300-8","Parkingowe urządzenia kontrolne, bezpieczeństwa lub sygnalizacyjne"
"34997000-2","Lotniskowe urządzenia kontrolne, bezpieczeństwa lub sygnalizacyjne"
"34997100-3","Rejestratory lotu"
"34997200-4","Oświetlenie lotnisk"
"34997210-7","Oświetlenie pasów startowych"
"34998000-9","Portowe instalacje kontrolne, bezpieczeństwa lub sygnalizacyjne"
"34999000-6","Generatory sygnałów, rozdzielacze sygnału antenowego i maszyny galwanotechniczne"
"34999100-7","Generatory sygnałowe"
"34999200-8","Rozdzielacze sygnału antenowego"
"34999300-9","Maszyny galwanotechniczne"
"34999400-0","Modele w skali"
"34999410-3","Modele samolotów w skali"
"34999420-6","Modele statków w skali"
"35000000-4","Sprzęt bezpieczeństwa, gaśniczy, policyjny i obronny"
"35100000-5","Urządzenia awaryjne i zabezpieczające"
"35110000-8","Sprzęt gaśniczy, ratowniczy i bezpieczeństwa"
"35111000-5","Sprzęt gaśniczy"
"35111100-6","Respiratory strażackie"
"35111200-7","Tworzywa gaśnicze"
"35111300-8","Gaśnice"
"35111310-1","Naboje piankowe"
"35111320-4","Gaśnice przenośne"
"35111400-9","Sprzęt do ucieczki w razie pożaru"
"35111500-0","System tłumienia ognia"
"35111510-3","Ręczne narzędzia do tłumienia ognia"
"35111520-6","Piany do tłumienia ognia lub podobne kompozycje"
"35112000-2","Sprzęt ratunkowy i awaryjny"
"35112100-3","Manekiny do ćwiczeń na wypadek sytuacji awaryjnych"
"35112200-4","Prysznic bezpieczeństwa"
"35112300-5","Urządzenie do płukania oczu"
"35113000-9","Sprzęt bezpieczeństwa"
"35113100-0","Budowlany sprzęt bezpieczeństwa"
"35113110-0","System ochrony reaktora jądrowego"
"35122200-7","Sprzęt ochrony jądrowej, biologicznej, chemicznej i radiologicznej"
"35113210-4","Urządzenia bezpieczeństwa jądrowego"
"35113300-2","Instalacje bezpieczeństwa"
"35113400-3","Odzież ochronna i zabezpieczająca"
"35113410-6","Odzież ochrony biologicznej i chemicznej"
"35113420-9","Odzież do ochrony jądrowej i radiologicznej"
"35113430-2","Kamizelki bezpieczeństwa"
"35113440-5","Kamizelki odblaskowe"
"35113450-8","Płaszcze lub poncza ochronne"
"35113460-1","Skarpety ochronne i ochronne wyroby pończosznicze"
"35113470-4","Ochronne koszule lub spodnie"
"35113480-7","Ochronne opaski na nadgarstki"
"35113490-0","Suknie ochronne"
"35120000-1","Systemy i urządzenia nadzoru i bezpieczeństwa"
"35121000-8","Urządzenia ochronne"
"35121100-9","Brzęczyki"
"35121200-0","Wykrywacze fałszywych pieniędzy"
"35121300-1","Osprzęt bezpieczeństwa"
"35121400-2","Torby bezpieczeństwa"
"35121500-3","Uszczelnienia"
"35121600-4","Zawieszki"
"35121700-5","Systemy alarmowe"
"35121800-6","Wypukłe lustra bezpieczeństwa"
"35121900-7","Detektory radarowe"
"35123000-2","Urządzenia identyfikacji na placu"
"35123100-3","System kart magnetycznych"
"35123200-4","Urządzenia kontroli czasu pracy"
"35123300-5","System kontroli czasu"
"35123400-6","Znaczki identyfikacyjne"
"35123500-7","Systemy do identyfikacji wideo"
"35124000-9","Wykrywacze metalu"
"35125000-6","System wywiadowczy"
"35125100-7","Czujniki"
"35125110-0","Czujniki biometryczne"
"35125200-8","System kontroli czasu lub rejestrator czasu pracy"
"35125300-2","Kamery bezpieczeństwa"
"35126000-3","Urządzenia do skanowania kodów kreskowych"
"35200000-6","Sprzęt policyjny"
"35210000-9","Cele strzelnicze"
"35220000-2","Sprzęt do tłumienia zamieszek"
"35221000-9","Armatki wodne"
"35230000-5","Rękawy"
"35240000-8","Syreny"
"35250000-1","Środki odstraszające psy"
"35260000-4","Znaki policyjne"
"35261000-1","Panele informacyjne"
"35261100-2","Panele komunikatów zmiennych"
"35262000-8","Urządzenia sterujące sygnalizacyjne do skrzyżowań"
"35300000-7","Broń, amunicja i podobne elementy"
"35310000-0","Broń różna"
"35311000-7","Miecze, kordy, bagnety i lance"
"35311100-8","Miecze"
"35311200-9","Kordy"
"35311300-0","Bagnety"
"35311400-1","Lance"
"35312000-4","Pistolety gazowe"
"35320000-3","Broń palna"
"35321000-0","Broń palna lekka"
"35321100-1","Pistolety"
"35321200-2","Karabiny"
"35321300-3","Karabiny maszynowe"
"35322000-7","Artyleria"
"35322100-8","Artyleria przeciwlotnicza"
"35322200-9","Artyleria samobieżna"
"35322300-0","Artyleria holowana"
"35322400-1","Moździerze"
"35322500-2","Haubice"
"35330000-6","Amunicja"
"35331000-3","Amunicja do broni palnej i amunicja bojowa"
"35331100-4","Pociski"
"35331200-5","Łuski"
"35331300-3","Granaty"
"35331400-7","Miny lądowe"
"35331500-8","Naboje"
"35332000-0","Amunicja do morskich działań bojowych"
"35332100-1","Torpedy"
"35332200-2","Miny morskie"
"35333000-7","Amunicja do lotniczych działań bojowych"
"35333100-8","Bomby"
"35333200-9","Rakiety"
"35340000-9","Części broni palnej i amunicja"
"35341000-6","Części broni palnej lekkiej"
"35341100-7","Osprzęt do przewodów rurowych z brązu armatniego"
"35342000-3","Części wyrzutni rakiet"
"35343000-0","Części moździerzy"
"35400000-8","Pojazdy wojskowe i ich części"
"35410000-1","Opancerzone pojazdy wojskowe"
"35411000-8","Czołgi"
"35411100-9","Czołgi podstawowe"
"35411200-0","Czołgi lekkie"
"35412000-5","Opancerzone wozy bojowe"
"35412100-6","Wozy bojowe piechoty"
"35412200-7","Transportery opancerzone"
"35412300-8","Opancerzone nosiciele broni"
"35412400-9","Pojazdy rozpoznawcze i patrolowe"
"35412500-0","Pojazdy dowodzenia i łączności"
"35420000-4","Części pojazdów wojskowych"
"35421000-1","Mechaniczne części zapasowe do pojazdów wojskowych"
"35421100-2","Silniki i części silników do pojazdów wojskowych"
"35422000-8","Elektroniczne i elektryczne części zapasowe do pojazdów wojskowych"
"35500000-9","Okręty wojenne i ich części"
"35510000-2","Okręty wojenne"
"35511000-9","Nawodna jednostka bojowa"
"35511100-0","Lotniskowce"
"35511200-1","Niszczyciele i fregaty"
"35511300-2","Kor wety i łodzie patrolowe"
"35511400-3","Pojazdy amfibie i statki"
"35512000-6","Okręty podwodne"
"35512100-7","Strategiczne okręty podwodne o napędzie atomowym"
"35512200-8","Bojowe okręty podwodne o napędzie atomowym"
"35512300-9","Bojowe okręty podwodne o napędzie dieslowskim"
"35512400-0","Bezzałogowe pojazdy podwodne"
"35513000-3","Stawiacze min i okręty pomocnicze"
"35513100-4","Poszukiwacze min/trałowce"
"35513200-5","Pomocnicze okręty badawcze"
"35513300-6","Pomocnicze okręty wywiadowcze"
"35513400-7","Pomocnicze okręty szpitalne/transportowce/tankowce/statki ro-ro"
"35520000-5","Części okrętów wojennych"
"35521000-2","Kadłuby i mechaniczne części zapasowe do okrętów wojennych"
"35521100-3","Silniki i części silników do okrętów wojennych"
"35522000-9","Elektroniczne i elektryczne części zapasowe do okrętów wojennych"
"35600000-0","Samoloty wojskowe, rakiety (pociski rakietowe) i statki kosmiczne"
"35610000-3","Samoloty wojskowe"
"34711110-8","Stałopłaty"
"35611100-1","Myśliwce"
"35611200-2","Myśliwce bombardujące/samoloty szturmowe"
"35611300-3","Bombowce"
"35611400-4","Wojskowe samoloty transportowe"
"35611500-5","Samoloty szkoleniowe"
"35611600-6","Morskie samoloty patrolowe"
"35611700-7","Latające cysterny"
"35611800-8","Samoloty zwiadowcze"
"35612100-8","Śmigłowce bojowe"
"35612200-9","Śmigłowce do zwalczania okrętów podwodnych"
"35612300-0","Śmigłowce pomocnicze"
"35612400-1","Wojskowe śmigłowce transportowe"
"35612500-2","Śmigłowce poszukiwawczo-ratunkowe"
"35613000-4","Bezzałogowe pojazdy powietrzne"
"35613100-5","Bezzałogowe bojowe statki powietrzne"
"35620000-6","Rakiety (pociski rakietowe)"
"35621000-3","Rakiety strategiczne"
"35621100-4","Strategiczne rakiety antybalistyczne"
"35621200-5","Interkontynentalne rakiety balistyczne"
"35621300-6","Rakiety balistyczne wystrzeliwane z okrętów podwodnych"
"35621400-7","Rakiety balistyczne średniego zasięgu"
"35622000-0","Rakiety taktyczne"
"35622100-1","Rakiety powietrze-powietrze"
"35622200-2","Rakiety powietrze-ziemia"
"35622300-3","Rakiety do zwalczania okrętów nawodnych"
"35622400-4","Rakiety do zwalczania okrętów podwodnych"
"35622500-5","Taktyczne rakiety antybalistyczne"
"35622600-6","Przeciwpancerne pociski kierowane"
"35622700-7","Rakiety ziemia-powietrze"
"35623000-7","Pociski samosterujące"
"35623100-8","Pociski samosterujące wystrzeliwane z powietrza/ziemi/wody"
"35630000-9","Wojskowe pojazdy kosmiczne"
"35631000-6","Satelity wojskowe"
"35631100-7","Satelity komunikacyjne"
"35631200-8","Satelity obserwacyjne"
"35631300-9","Satelity nawigacyjne"
"35640000-2","Części wojskowego sprzętu kosmicznego"
"35641000-9","Konstrukcje i mechaniczne części zapasowe do wojskowego sprzętu kosmicznego"
"35641100-0","Silniki i części silników do wojskowego sprzętu kosmicznego"
"35642000-7","Elektroniczne i elektryczne części zapasowe do wojskowego sprzętu kosmicznego"
"35700000-1","Wojskowe systemy elektroniczne"
"35710000-4","Systemy dowodzenia, kontroli, łączności i systemy komputerowe"
"35711000-1","Systemy dowodzenia, kontroli, łączności"
"35712000-8","Taktyczne systemy dowodzenia, kontroli, łączności"
"35720000-7","Wywiad, nadzór, zbieranie danych o celach i zwiad"
"35721000-4","System rozpoznania elektronicznego"
"35722000-1","Radar"
"35723000-8","Radar obrony powietrznej"
"35730000-0","Systemy walki elektronicznej i środki przeciwdziałania elektronicznego"
"35740000-3","Symulatory walki"
"35800000-2","Sprzęt osobisty i pomocniczy"
"35810000-5","Sprzęt osobisty"
"35811100-3","Mundury strażackie"
"35811200-4","Mundury policyjne"
"35811300-5","Mundury wojskowe"
"35812000-9","Mundury bojowe"
"35812100-0","Kamizelki maskujące"
"35812200-1","Kombinezony bojowe"
"35812300-2","Bojowe nakrycia głowy"
"35813000-6","Hełmy wojskowe"
"35813100-7","Pokrowce na kaski"
"35814000-3","Maski przeciwgazowe"
"35815000-0","Odzież kuloodporna"
"35815100-1","Kamizelki kuloodporne"
"35820000-8","Sprzęt pomocniczy"
"35821000-5","Flagi"
"35821100-6","Drzewce flagowe"
"37000000-8","Instrumenty muzyczne, artykuły sportowe, gry, zabawki, wyroby rzemieślnicze, materiały i akcesoria artystyczne"
"37300000-1","Instrumenty muzyczne i ich części"
"37310000-4","Instrumenty muzyczne"
"37311000-1","Instrumenty klawiszowe"
"37311100-2","Pianina"
"37311200-3","Akordeony"
"37311300-4","Organy muzyczne"
"37311400-5","Celesty"
"37312000-8","Instrumenty blaszane"
"37312100-9","Trąbki"
"37312200-0","Puzony"
"37312300-1","Suzafony"
"37312400-2","Saksofony"
"37312500-3","Gwizdek"
"37312600-4","Rogi"
"37312700-5","Sakshorny"
"37312800-6","Melofony"
"37312900-7","Rogi altowe, barytonowe, flugelhorny i rogi francuskie"
"37312910-0","Rogi altowe"
"37312920-3","Rogi barytonowe"
"37312930-6","Flugelhorny"
"37312940-9","Rogi francuskie"
"37313000-5","Instrumenty strunowe"
"37313100-6","Klawesyny"
"37313200-7","Klawikordy"
"37313300-8","Gitary"
"37313400-9","Skrzypce"
"37313500-0","Harfy"
"37313600-1","Banjo"
"37313700-2","Mandoliny"
"37313800-3","Wiolonczele"
"37313900-4","Kontrabasy"
"37314000-2","Instrumenty dęte"
"37314100-3","Klarnety"
"37314200-4","Oboje"
"37314300-5","Kornety i flety"
"37314310-8","Kornety"
"37314320-1","Flety"
"37314400-6","Pikolo"
"37314500-7","Dudy"
"37314600-8","Organki"
"37314700-9","Piszczałki"
"37314800-0","Rożki angielskie"
"37314900-1","Okaryny"
"37315000-9","Instrumenty muzyczne ze wzmacniaczami elektrycznymi"
"37315100-0","Syntezatory"
"37316000-6","Instrumenty perkusyjne"
"37316100-7","Cymbały"
"37316200-8","Dzwonki (instrument)"
"37316300-9","Tamburyny"
"37316400-0","Kastaniety"
"37316500-1","Bębny (instrument)"
"37316600-2","Ksylofony"
"37316700-3","Wibrafony"
"37320000-7","Części i akcesoria do instrumentów muzycznych"
"37321000-4","Akcesoria do instrumentów muzycznych"
"37321100-5","Metronomy"
"37321200-6","Stroiki"
"37321300-7","Akcesoria do instrumentów strunowych"
"37321400-8","Struny lub ich komplety"
"37321500-9","Akcesoria do instrumentów perkusyjnych"
"37321600-0","Pokrowce lub futerały na instrumenty muzyczne lub akcesoria"
"37321700-1","Stojaki na instrumenty muzyczne lub nuty"
"37322000-1","Części instrumentów muzycznych"
"37322100-2","Kołki do strojenia"
"37322200-3","Szafy lub mechanizmy grające"
"37322300-4","Ustniki"
"37322400-5","Surdyny"
"37322500-6","Widełki stroikowe"
"37322600-7","Batuty dyrygenta"
"37322700-8","Podkładki pikolo"
"37400000-2","artykuły i sprzęt sportowy"
"37410000-5","Sprzęt sportowy do uprawiania sportów na wolnym powietrzu"
"37411000-2","Sprzęt zimowy"
"37411100-3","Sprzęt narciarski i snowboardowy"
"37411110-6","Buty narciarskie"
"37411120-9","Nar ty"
"37411130-2","Kijki narciarskie"
"37411140-5","Wiązania"
"37411150-8","Snowboardy"
"37411160-1","Ubiory narciarskie"
"37411200-4","Sprzęt łyżwiarski i hokejowy"
"37411210-7","Krążki hokejowe"
"37411220-0","Łyżwy"
"37411230-3","Kije hokejowe"
"37411300-5","Ubiory polarnicze oraz sprzęt"
"37412000-9","Sprzęt do uprawiania sportów wodnych"
"37412100-0","Nar ty wodne"
"37412200-1","Akwalungi i maski do płytkiego nurkowania"
"37412210-4","Kompensatory pływalności"
"37412220-7","Butle do nurkowania"
"37412230-0","Regulatory dla płetwonurków"
"37412240-3","Przyrządy lub akcesoria do nurkowania"
"37412241-0","Aparatura oddechowa do nurkowania"
"37412242-7","Skafandry nurkowe"
"37412243-4","Skafandry zanurzeniowe"
"37412250-6","Maski, płetwy lub fajki"
"37412260-9","Ubrania/kombinezony piankowe"
"37412270-2","Kombinezony suche"
"37412300-2","Sprzęt i akcesoria do surfowania i pływania"
"37412310-5","Deski typu wakeboard, kneeboard lub boogieboard"
"37412320-8","Sprzęt do windsurfingu"
"37412330-1","Deski surfingowe"
"37412340-4","Okulary lub płetwy pływackie"
"37412350-7","Sprzęt do parasailingu"
"37413000-6","artykuły myśliwskie lub połowowe"
"37413100-7","artykuły wędkarskie"
"37413110-0","Wędki"
"37413120-3","Żyłka wędkarska"
"37413130-6","Kołowrotki"
"37413140-9","Zanęta"
"37413150-2","Przynęta wędkarska"
"37413160-5","Ciężarki lub obciążniki"
"37413200-8","artykuły myśliwskie"
"37413210-1","Wabiki zwierząt"
"37413220-4","Przynęty myśliwskie"
"37413230-7","Sidła"
"37413240-0","Lufa"
"37414000-3","Towary kempingowe"
"37414100-4","Materace do spania"
"37414200-5","Skrzynki na lód"
"37414300-6","Zestawy do naprawiania namiotów"
"37414600-9","Kuchenki kampingowe lub do używania na zewnątrz"
"37414700-0","Schładzarki do napojów"
"37414800-1","Stroje ratunkowe"
"37415000-0","Sprzęt lekkoatletyczny"
"37416000-7","Sprzęt wypoczynkowy"
"37420000-8","Sprzęt gimnastyczny"
"37421000-5","Maty gimnastyczne"
"37422000-2","Drążki lub belki gimnastyczne"
"37422100-3","Drążki gimnastyczne"
"37422200-4","Belki gimnastyczne"
"37423000-9","Liny lub kółka gimnastyczne albo akcesoria do wspinania się"
"37423100-0","Liny gimnastyczne"
"37423200-1","Kółka gimnastyczne"
"37423300-2","Gimnastyczne akcesoria do wspinania się"
"37424000-6","Sprzęt do skoków gimnastycznych"
"37425000-3","Trampoliny gimnastyczne"
"37426000-0","Sprzęt do ćwiczeń równowagi"
"37430000-1","Sprzęt bokserski"
"37431000-8","Ringi bokserskie"
"37432000-5","Worki bokserskie"
"37433000-2","Rękawice bokserskie"
"37440000-4","Sprzęt do ćwiczeń fizycznych"
"37441000-1","Sprzęt do ćwiczenia aerobiku"
"37441100-2","Bieżnie mechaniczne"
"37441200-3","Schodki"
"37441300-4","Rowery stacjonarne"
"37441400-5","Maszyny do wiosłowania"
"37441500-6","Skakanki"
"37441600-7","Trampoliny"
"37441700-8","Piłki do ćwiczeń"
"37441800-9","Sprzęt do stepaerobiku"
"37441900-0","Urządzenia do treningu urozmaiconego"
"37442000-8","Ciężarki i sprzęt do ćwiczeń na wytrzymałość"
"37442100-8","Hantle"
"37442200-8","Sztangi"
"37442300-8","Maszyny ćwiczące wytrzymałość dolnej i górnej części ciała"
"37442310-4","Maszyny ćwiczące wytrzymałość dolnej części ciała"
"37442320-7","Maszyny ćwiczące wytrzymałość górnej części ciała"
"37442400-8","Ławeczki lub stojaki z ciężarkami"
"37442500-8","Ciężarki do ćwiczeń fizycznych"
"37442600-8","Maszyny do pilates"
"37442700-8","Wzmacniacz uchwytu"
"37442800-8","Opaski i rurki wzmacniające wytrzymałość"
"37442810-9","Opaski wzmacniające wytrzymałość"
"37442820-2","Rurki wzmacniające wytrzymałość"
"37442900-8","Różnorodny sprzęt gimnastyczny"
"37450000-7","Sprzęt do sportów uprawianych na boiskach lub na kortach"
"37451000-4","Sprzęt do sportów uprawianych na boiskach"
"37451100-5","Piłki baseballowe"
"37451110-8","Ochraniacze lub parkany baseballowe"
"37451120-1","Bazy baseballowe"
"37451130-4","Kije baseballowe"
"37451140-7","Pomoce do ćwiczenia uderzeń"
"37451150-0","Rękawice baseballowe"
"37451160-3","Sprzęt ochronny do baseballu lub softballu"
"37451200-6","Hokej na trawie"
"37451210-9","Piłki do hokeja na trawie"
"37451220-2","Kije do hokeja na trawie"
"37451300-7","Piłki do futbolu amerykańskiego"
"37451310-0","Sanie/stojak do treningu blokowania"
"37451320-3","Podwyższenia do kopania piłki"
"37451330-6","Manekiny do trenowania ataku barkiem"
"37451340-9","Sprzęt do flagfootballu"
"37451400-8","Piłki do lacrosse"
"37451500-9","Kije do lacrosse"
"37451600-0","Maszyny rzucające piłki"
"37451700-1","Piłki do piłki nożnej"
"37451710-4","Sprzęt do znakowania boiska piłkarskiego"
"37451720-7","Piłkarski sprzęt ochronny"
"37451730-0","Piłkarskie pomoce treningowe"
"37451800-2","Piłki do softballu"
"37451810-5","Kije do softballu"
"37451820-8","Rękawice do softballu"
"37451900-3","Piłka ręczna"
"37451920-9","Zestawy szkolne do piłki ręcznej"
"37452000-1","Rakiety i sprzęt do sportów uprawianych na kortach"
"37452100-2","Badminton"
"37452110-5","Lotki do badmintona"
"37452120-8","Rakietki do badmintona"
"37452200-3","Piłki do koszykówki"
"37452210-6","Kompletne systemy do gry w koszykówkę"
"37452300-4","Sprzęt ochronny do gry w hokeja na rolkach"
"37452400-5","Piłki, opaski i naciągi do racquetballa"
"37452410-8","Piłki do racquetballa"
